ID,longitude,latitude,heading,dates,status,absolute_greenery,relative_greenery,relative_tree
I17024,-87.66822306857854,41.85502100821793,70,2021-08,OK,58169,0.2540175374242345,0.2760278262850201
I17025,-87.54662636668475,41.74221953024046,218,2022-10,OK,93561,0.4085704553791333,0.24476596310075166
I17026,-87.7526476428855,41.96898501447754,233,2022-08,OK,102056,0.4456671732257332,0.3278035077063245
I17027,-87.58797390005414,41.79152043627368,242,2022-07,OK,0,0.0,0.0
I17028,-87.74069397166404,41.95019563130294,307,2022-08,OK,120487,0.5261532952540656,0.5070894389188368
I17029,-87.799100033769,41.79596487940655,190,2019-09,OK,60725,0.265179304441999,0.12917584086250095
I17030,-87.7763306838486,41.98110080553918,357,2018-08,OK,39972,0.17455326730597914,0.05168077594715663
I17031,-87.6663481115811,41.71285360098819,100,2019-10,OK,90856,0.396758021974183,0.3611959987852099
I17032,-87.80352353768106,41.98024727870521,267,2019-05,OK,742,0.003240231270415204,0.003520993090881482
I17033,-87.6368333049673,41.76895526394853,20,2022-08,OK,40535,0.17701182553407047,0.08653006605421
I17034,-87.65499333516377,41.96178344449438,122,2021-08,OK,12493,0.05455553808800154,0.05928270442639132
I17035,-87.74770171247697,41.877660597559,98,2022-09,OK,77084,0.3366172334887946,0.3389596461923924
I17036,-87.68457002820426,41.68352475136185,282,2019-10,OK,127581,0.5571320023057171,0.43665534128008504
I17037,-87.64563929859025,41.81298400449226,242,2022-11,OK,21733,0.0949055878705305,0.09281755371649837
I17038,-87.60056851580526,41.81367814228685,77,2021-08,OK,113891,0.49734929867770616,0.450212588262091
I17039,-87.56378418688068,41.7650477287029,141,2022-09,OK,87125,0.3804651609635103,0.3840729633285248
I17040,-87.65810695745171,41.87903269302588,326,2019-08,OK,94597,0.4130945518699017,0.4236295649533065
I17041,-87.62611631808892,41.89918033563934,219,2021-11,OK,12578,0.054926723610892764,0.05968605269151925
I17042,-87.68600784464863,41.77645517152187,165,2022-07,OK,45303,0.19783314992401613,0.16098815579682635
I17043,-87.65994838774121,41.67070808945426,359,2022-07,OK,22099,0.09650386906321508,0.05803469744134842
I17044,-87.64251074685906,41.94115984571641,94,2021-11,OK,18878,0.08243812118988977,0.08958127704806013
I17046,-87.63095815975271,41.80167240483369,158,2023-09,OK,21484,0.09381823263288441,0.10173392301267938
I17047,-87.69339756137384,42.01764796449321,62,2018-08,OK,123954,0.5412932976995232,0.4152067041226938
I17048,-87.63002730501103,41.68330043319136,333,2022-07,OK,97999,0.42795070656256007,0.40259376660845797
I17049,-87.60224958088052,41.67631727128541,358,2019-08,OK,15813,0.06905360792328251,0.01150254346670716
I17050,-87.54334550584053,41.70093669850405,103,2018-07,OK,59630,0.26039756152945903,0.2776269835244097
I17051,-87.66162659235428,41.96716520971124,339,2021-11,OK,7529,0.03287830355115373,0.03565598663730924
I17052,-87.76958601194424,41.90751686079833,234,2018-11,OK,70849,0.3093896836625967,0.13746583402930682
I17053,-87.68102260325122,41.68946260262683,248,2023-06,OK,61748,0.26964663138220757,0.2930111608837598
I17054,-87.78336615548724,42.00757655433483,138,2019-08,OK,99106,0.43278485213715523,0.350822830460861
I17055,-87.62997413855818,41.70070253201334,347,2019-07,OK,117816,0.5144893360582717,0.4435786956191633
I17056,-87.59218201154367,41.74775990498073,90,2022-09,OK,95328,0.41628674736676624,0.27612273175916785
I17057,-87.65936107679028,41.96537010416522,319,2019-06,OK,48685,0.21260196684658247,0.2176087616733733
I17058,-87.6411156012835,41.8189854194764,40,2018-09,OK,7408,0.03234991004209681,0.03515298762432617
I17059,-87.67138928178296,41.86864670266621,8,2018-06,OK,86695,0.3785873989065311,0.3470598284109027
I17060,-87.73776533282805,41.92534892688054,91,2019-05,OK,99536,0.4346626141941344,0.33195087692658115
I17061,-87.65761309710369,41.89917629592604,159,2021-08,OK,78025,0.3407264755716257,0.37024998101890516
I17062,-87.63166526834928,41.77394968282121,227,2022-06,OK,85833,0.3748231410155636,0.24567231037886264
I17063,-87.72050150429264,41.96197466781405,73,2019-06,OK,100154,0.4373613512899789,0.3664585073267026
I17064,-87.63814289783853,41.65832237045611,49,2023-05,OK,114222,0.4987947387727297,0.2933860375066434
I17065,-87.73064574943916,41.84599822135829,18,2019-09,OK,155854,0.6805970409963493,0.5225685217523347
I17066,-87.53407354195097,41.71641000021166,333,2022-10,OK,99389,0.4340206815839578,0.4716280085035305
I17067,-87.68644235472982,42.00722326820009,273,2018-08,OK,125609,0.5485204981746407,0.5208127704806014
I17068,-87.76504708351074,41.88550895441973,178,2021-08,OK,59623,0.2603669933099268,0.25515811251993015
I17069,-87.64437087463982,41.71974077941213,237,2019-07,OK,69973,0.30556428933256474,0.2753207805026194
I17070,-87.67852101389332,41.99402890960933,204,2022-08,OK,72888,0.31829376932348163,0.24892756814213043
I17071,-87.65914260180865,41.77163582698889,230,2022-08,OK,64264,0.28063372285978794,0.2774988611343102
I17072,-87.64914920654931,41.73416548713415,29,2022-07,OK,94439,0.4124045834861744,0.3416359805633589
I17073,-87.61300787008076,41.77193428041623,333,2022-09,OK,55399,0.241921256266485,0.2543087085263078
I17074,-87.7044753366467,41.95577086641482,171,2022-08,OK,50811,0.22188597180736783,0.12409839799559638
I17075,-87.79907144860965,41.92864842241907,24,2019-05,OK,128361,0.5605381753393073,0.4329872447042745
I17076,-87.61985994109266,41.75648908604874,252,2022-05,OK,90657,0.395889011161767,0.3612434515222838
I17077,-87.66990781543726,41.90204276971206,54,2021-08,OK,57145,0.24954584359552132,0.27116866600865536
I17078,-87.6751999426039,41.88769810108606,179,2019-08,OK,0,0.0,0.0
I17079,-87.6309943814494,41.70251379073493,94,2018-07,OK,105115,0.45902548516131286,0.33890270290790375
I17080,-87.661590319706,41.74153265637857,31,2022-07,OK,76854,0.3356128491327359,0.21646989598360034
I17081,-87.64704062930912,41.95570488495866,130,2019-07,OK,27601,0.12053048961553914,0.1309742995976008
I17082,-87.70880630763705,41.68865862092266,106,2019-10,OK,51275,0.22391220807350345,0.18713461392453118
I17083,-87.7324163203677,41.99728718216013,319,2019-08,OK,165230,0.7215409876155042,0.6459883456077746
I17084,-87.65284935055968,41.7181199511035,82,2014-12,OK,82343,0.35958270013450017,0.25991287677473235
I17085,-87.66890439370012,41.9163049945581,57,2022-09,OK,4793,0.020930496602560744,0.02274409687950801
I17087,-87.67202398771546,41.9032696442656,113,2021-11,OK,28804,0.1257838564865762,0.13668286386758788
I17088,-87.63402658536754,41.90287895959542,327,2021-11,OK,33,0.0001441073206518891,0.00015659403234378558
I17089,-87.88667134539007,41.97597186373697,346,2021-10,OK,147612,0.6446051459414138,0.32233695239541416
I17090,-87.66185656930341,41.69322102773487,23,2022-07,OK,38174,0.1667016017747035,0.12187286462683168
I17091,-87.59485782910068,41.66654090609651,229,2019-08,OK,178172,0.7780572586420723,0.17690854908511122
I17092,-87.67763408452439,41.97603549984724,23,2019-06,OK,4956,0.021642299428810984,0.023403689924834863
I17093,-87.63250173582692,41.6760902578124,30,2022-07,OK,114902,0.5017642229558595,0.23196795991192773
I17094,-87.7978280891912,41.91920575039855,236,2018-05,OK,113863,0.4972270257995773,0.4594468908966669
I17095,-87.65559997005451,41.78141301671321,138,2022-08,OK,98465,0.4299856766057049,0.3904221395490092
I17096,-87.80761445371833,42.0135035092365,237,2019-07,OK,104323,0.4555669094656675,0.315280730392529
I17097,-87.65060575489603,41.83173850520801,214,2021-08,OK,92243,0.4028148963300669,0.3669804874345152
I17098,-87.7383765740046,41.99066402026171,37,2022-08,OK,98390,0.4296581599678597,0.31051647559031204
I17099,-87.70181481152832,41.8518078660893,302,2021-08,OK,0,0.0,0.0
I17100,-87.63196648274513,41.74040211439002,184,2022-09,OK,18696,0.08164334748205208,0.054955014805253964
I17101,-87.76883494853631,41.93853348007967,272,2023-07,OK,12954,0.05656867368862338,0.06137537013134917
I17102,-87.66156157248291,41.74025183298582,286,2022-07,OK,76132,0.3324599556324128,0.035214676182522206
I17103,-87.670675791334,41.85863325182897,305,2019-07,OK,50882,0.2221960208911946,0.24144901677928782
I17104,-87.6587391390582,41.79864659499074,136,2022-10,OK,122670,0.5356862128596133,0.5759101434970769
I17105,-87.70458277389884,41.912706834525,343,2021-08,OK,75878,0.3313507659522437,0.35679713005846175
I17106,-87.77080192141652,41.8910319732759,113,2019-07,OK,64374,0.28111408059529425,0.1502780730392529
I17107,-87.71084812912046,41.69861533944914,309,2018-11,OK,52412,0.22887736030323674,0.16944423354339078
I17108,-87.74866058215808,41.88178542627585,30,2022-09,OK,73655,0.3216431728065119,0.3167043125047453
I17109,-87.81267541149815,42.0151849021044,141,2019-07,OK,90920,0.39703750283847755,0.3303849366031433
I17110,-87.72083670363808,41.70309256851023,7,2023-05,OK,24842,0.10848224423134029,0.06439336420924759
I17111,-87.64414442311624,41.71083344665262,223,2019-08,OK,105894,0.46242729130639837,0.40902361248196795
I17112,-87.76716017635972,41.90573132762277,173,2021-07,OK,115253,0.5032970008209751,0.29920848834560776
I17114,-87.6819966475749,42.01647052922112,351,2018-08,OK,122313,0.5341272336634701,0.43888087464884973
I17115,-87.66500328393441,41.71004035450991,349,2018-08,OK,147891,0.645823507834198,0.4799939260496545
I17116,-87.73543749228567,41.93626705799392,263,2019-05,OK,123770,0.5404897902146762,0.484947991800167
I17117,-87.64071950798812,41.69419365069905,27,2019-07,OK,25488,0.11130325420531363,0.024049047149039555
I17118,-87.5582959471997,41.73363230289775,16,2022-10,OK,39185,0.17111652605285682,0.1695154126490016
I17119,-87.67923776658169,41.91695063398298,78,2022-09,OK,70173,0.3064376670334853,0.3034744894085491
I17120,-87.74863572060461,41.93425682840744,188,2019-05,OK,105673,0.46146220894688117,0.3172547642548022
I17121,-87.73092016090179,41.95660777115234,7,2022-09,OK,102358,0.44698597355412323,0.39651032571558725
I17122,-87.64416761035845,41.75543962564331,146,2022-11,OK,19819,0.08654736327272092,0.09404657960671171
I17123,-87.65170901227299,41.79601763760662,146,2022-08,OK,145916,0.6371989030376076,0.5346784602535875
I17124,-87.6600430611972,41.80577735915913,95,2022-11,OK,103997,0.45414330381316703,0.49349422974717183
I17125,-87.61249514004734,41.81759548832394,23,2019-05,OK,38019,0.16602473405649007,0.17823248044947232
I17126,-87.5519832348314,41.65938779301226,244,2018-08,OK,82881,0.3619320861499764,0.16507858173259435
I17127,-87.68027985129939,42.01271089951906,284,2018-08,OK,139968,0.6112246502122308,0.45538019132943586
I17128,-87.75628116907085,41.92776981234299,26,2014-07,OK,21682,0.09468287655679575,0.09681307417811859
I17129,-87.69390735243014,41.87963474524503,12,2019-08,OK,22686,0.09906723261541686,0.09767196871915572
I17130,-87.57219405691029,41.76609686927699,80,2022-09,OK,13731,0.05996174605669968,0.06515260800242959
I17131,-87.64605868604217,41.78326896594974,218,2022-08,OK,107050,0.46747541441771906,0.38824880419102575
I17132,-87.62258046235158,41.90003018643707,216,2021-11,OK,0,0.0,0.0
I17133,-87.6898875260441,41.69540287416671,316,2019-10,OK,126969,0.5544594665409003,0.4735498443550224
I17134,-87.67864837222204,41.99309812953398,273,2022-08,OK,94528,0.4127932365630841,0.3734767671399286
I17135,-87.62449901830655,41.73417483853852,225,2022-09,OK,6622,0.02891753567747908,0.03142320249031964
I17136,-87.62175262574652,41.68624148207917,258,2019-07,OK,31128,0.13593250537127285,0.12440209551286918
I17138,-87.65761309710369,41.89917629592604,81,2021-08,OK,52423,0.22892539607678736,0.24876148356237188
I17139,-87.74796738285283,41.95383094527499,232,2022-08,OK,20872,0.09114569686806756,0.0990433528205907
I17140,-87.70141285463761,41.9666741133677,259,2019-06,OK,62190,0.27157679610124197,0.2632630400121479
I17141,-87.72171317058445,41.91973352569346,208,2022-09,OK,43345,0.18928278223200407,0.18537411737909043
I17142,-87.78433830390398,42.01150282332436,9,2018-08,OK,79703,0.348054114482349,0.3248139852706704
I17143,-87.76583409900137,41.95044195735365,340,2019-05,OK,23242,0.10149522262397596,0.041132032495634345
I17144,-87.68369449938996,41.87050300655915,175,2021-08,OK,113699,0.4965108560848224,0.5379337180168552
I17145,-87.68688641267553,41.71361545930333,211,2023-05,OK,55089,0.24056752083005817,0.19174227469440439
I17146,-87.64838312626216,41.86707940994772,247,2021-08,OK,58910,0.2572534018061451,0.2792308860375066
I17147,-87.62000795113295,41.66348013118066,135,2023-05,OK,115656,0.5050568568883299,0.548819375901602
I17148,-87.61333775902325,41.85213704855094,104,2022-06,OK,0,0.0,0.0
I17149,-87.6427640834359,41.84758173820182,213,2022-09,OK,2162,0.009441212946951038,0.01025928175537165
I17150,-87.78067783440805,41.79500858499827,37,2009-05,OK,41953,0.1832040734335971,0.056041682484245695
I17151,-87.67525757028861,41.99078455338007,321,2019-06,OK,30442,0.13293681985711542,0.09557930301419786
I17152,-87.7643295074614,41.98441312783932,233,2021-09,OK,2302,0.010052577337595417,0.010653139473084808
I17153,-87.73168440159802,41.90530380294189,349,2022-09,OK,72733,0.31761690160526823,0.2071501784222914
I17154,-87.76712060933289,41.95682016836155,235,2022-10,OK,83466,0.364486715925169,0.34104756662364283
I17156,-87.672095086869,41.79762627076496,283,2022-10,OK,121094,0.5288039965763595,0.3530483638296257
I17157,-87.67476178925835,41.75689925973903,180,2015-10,OK,98133,0.4285358696221768,0.37263210842001365
I17158,-87.62848560338273,41.88693448366524,17,2021-07,OK,69032,0.3014550472497336,0.2974385012527523
I17159,-87.672108403841,41.97748887444703,9,2019-07,OK,63512,0.27734982270432673,0.2557702528281831
I17160,-87.69258296672426,41.85012522614131,132,2021-08,OK,39695,0.1733436391902042,0.18771353731683244
I17161,-87.72364063185104,41.92635710909168,261,2022-09,OK,46548,0.2032699261122465,0.20694613165287373
I17162,-87.6924898649665,41.7443624398737,45,2018-08,OK,83669,0.36537319429160336,0.3222562827423886
I17163,-87.88856361456597,41.97852053631847,269,2021-10,OK,52923,0.2311088403290887,0.01124155341280085
I17164,-87.7898449236368,41.95432752229409,33,2018-06,OK,6770,0.02956383517616028,0.007815465796067117
I17165,-87.62136397196568,41.7272463387229,283,2015-10,OK,31534,0.13770546210414156,0.0893297775415686
I17166,-87.607649987015,41.75089892039411,272,2022-09,OK,31964,0.1395832241611207,0.11956666160504138
I17167,-87.70067178899373,41.85273609562021,0,2021-06,OK,34798,0.15195898618316478,0.15532229899020575
I17168,-87.68142789969143,41.75685465852693,40,2018-08,OK,109153,0.47665898094289855,0.5179608609824614
I17169,-87.7466321049221,41.99419156335732,153,2019-08,OK,106693,0.46591643522157594,0.4113108344089287
I17170,-87.67158760952738,41.98951017963152,232,2018-07,OK,102180,0.44620866740030396,0.4848720674208488
I17171,-87.53977707955978,41.70093565748081,52,2022-10,OK,13208,0.057677863368792465,0.06069205071748539
I17172,-87.73278396589863,41.83353146965796,352,2019-10,OK,19375,0.08460846477667733,0.045051628577936376
I17173,-87.66979171880683,41.80674890447695,117,2021-08,OK,30807,0.1345307341612954,0.13753226786121023
I17174,-87.73870826054859,41.8187711629644,232,2021-07,OK,12760,0.05572149731873046,0.04301116088375977
I17175,-87.71380496532687,41.93013719021017,1,2022-08,OK,120465,0.5260572237069643,0.5716393971604282
I17176,-87.61147019010414,41.84508893958257,37,2022-06,OK,23900,0.10436863526000455,0.08243964011844203
I17177,-87.70371732916495,41.91196747311017,219,2022-09,OK,143345,0.6259716326922741,0.5077917394275302
I17178,-87.62116211172183,41.80731433943141,70,2022-06,OK,36004,0.15722545371971564,0.09357679750968036
I17179,-87.8151433523735,42.01484711801155,80,2013-08,OK,114543,0.5001965099827071,0.25135240300660544
I17180,-87.63811473818451,41.71220404660428,133,2019-07,OK,95102,0.415299830564726,0.32401203401412193
I17181,-87.64482226867364,41.80795218022431,323,2019-05,OK,111859,0.4884757812363535,0.45910048591602765
I17182,-87.68382041410696,41.85666632225028,128,2007-08,OK,5187,0.022651050673374206,0.02461373472021866
I17183,-87.7128440052815,41.76473806320661,5,2022-08,OK,70398,0.30742021694702093,0.1259443094677701
I17184,-87.62714899815828,41.83100306648426,331,2022-06,OK,50107,0.2188116823001275,0.18274523574519777
I17185,-87.60329229398745,41.80592313268784,129,2022-07,OK,47249,0.206331114953973,0.22420943740034927
I17186,-87.7575430944193,41.99429995312926,29,2019-08,OK,136914,0.5978881727191742,0.5772625465036824
I17187,-87.54670754401168,41.74597934037089,187,2022-09,OK,79453,0.34696239235619836,0.317178839875484
I17188,-87.74752114286144,41.87192078957982,216,2022-09,OK,17241,0.07528952470785516,0.06565086174170526
I17189,-87.78869676598669,41.97656680889558,188,2022-10,OK,27048,0.11811560027249385,0.08608875559942297
I17190,-87.62864827072163,41.7150454617548,305,2022-09,OK,35308,0.15418609932051214,0.09369542935236505
I17191,-87.6287023424218,41.85779296180183,37,2021-06,OK,17315,0.07561267445719576,0.07645584997342647
I17192,-87.54133746070802,41.69846828605552,74,2019-06,OK,114132,0.49840171880731543,0.44206020803279933
I17193,-87.59707454540431,41.71811166005869,98,2019-06,OK,138383,0.6043031319324355,0.5114550907296332
I17194,-87.59252463705899,41.79147255148546,94,2022-07,OK,56202,0.24542786773568098,0.25705622200288514
I17195,-87.69866124170817,41.69716583533037,38,2018-08,OK,87720,0.3830634596237489,0.3345275605496925
I17197,-87.61710038883352,41.84782408230515,269,2016-08,OK,2423,0.010580970846652344,0.008157125502999013
I17198,-87.69864590228687,41.74697171298093,91,2022-08,OK,65913,0.2878347220038778,0.02283425707994837
I17199,-87.66414197743185,41.89520743824626,229,2019-08,OK,35057,0.15309001030585687,0.16635506035988157
I17200,-87.58161385443279,41.73244710273375,203,2019-05,OK,103143,0.45041398103023633,0.3380058461772075
I17201,-87.52548770024464,41.70412388720951,215,2022-08,OK,27445,0.11984925500882111,0.13023403689924834
I17202,-87.79036376124671,41.99462203100099,95,2019-05,OK,66394,0.28993519537459167,0.22238725229671247
I17203,-87.68102222713927,42.00763617499348,28,2018-08,OK,126860,0.5539834756938986,0.5716156707918912
I17204,-87.6721542232233,41.96154629562978,218,2021-11,OK,36802,0.16071023074638857,0.1464960898944651
I17205,-87.64925865629397,41.79513254473002,26,2022-08,OK,90623,0.3957405369526105,0.3073988307645585
I17206,-87.63094596033905,41.84580621288277,250,2022-06,OK,19708,0.08606263864871003,0.08782078050261939
I17207,-87.76837239718128,41.98177080381938,171,2022-09,OK,105746,0.46178099180771714,0.43124572925366333
I17208,-87.68704924787892,41.81342378296497,155,2022-11,OK,57420,0.2507467379342871,0.17110507934097638
I17209,-87.68767282986676,41.79380827431407,14,2022-08,OK,118469,0.5173409142517773,0.5475049350846557
I17210,-87.8193151063366,41.99987423494714,193,2019-07,OK,126377,0.5518742685461755,0.42277541568597676
I17211,-87.59558335691567,41.71862106586478,356,2018-07,OK,154152,0.6731645967615155,0.27919292384784755
I17212,-87.69162787502107,41.71028051107908,241,2019-10,OK,92333,0.40320791629548114,0.3257867663806848
I17213,-87.63005102656707,41.74356210208737,70,2022-11,OK,5634,0.024603049834931615,0.021856730696226557
I17214,-87.63287764420346,41.65965453753488,241,2019-07,OK,89152,0.38931684396233995,0.2901307797433756
I17215,-87.72784931780268,41.87277869848547,56,2019-08,OK,117729,0.5141094167583713,0.3667147521069015
I17216,-87.70339628865938,41.89833112861772,75,2018-08,OK,93010,0.40616429981309715,0.39973236656290334
I17217,-87.61154748591676,41.81313346362095,139,2022-07,OK,29194,0.12748694300337124,0.08315143117455015
I17218,-87.69045504009672,41.9576530979797,294,2021-11,OK,54471,0.2378687837342137,0.1469184192544226
I17219,-87.63892684358922,41.96475652188911,358,2019-07,OK,53997,0.23579887858303203,0.1792669501176828
I17220,-87.65703651854025,41.69411967175902,126,2022-07,OK,111804,0.4882356023686003,0.3923392301267937
I17221,-87.68058570950568,41.96153410820447,234,2019-06,OK,85631,0.37394102953763386,0.3800299901298307
I17222,-87.56215510738775,41.73034779910814,223,2022-10,OK,72384,0.3160928575171619,0.29266475590312047
I17223,-87.60257864314538,41.74474218687167,291,2022-09,OK,62637,0.27352879526279933,0.20740167792878295
I17224,-87.72138947652282,41.84612272915277,357,2022-08,OK,78332,0.3420671103425387,0.25028471642244327
I17225,-87.65712118821554,41.92712466844186,188,2018-11,OK,7722,0.033721113032542056,0.036643003568445826
I17226,-87.6097594029654,41.76580364934888,60,2022-09,OK,34623,0.1511947806948593,0.1642956115708754
I17227,-87.67425343882537,42.02148329245096,267,2019-07,OK,70091,0.30607958217610787,0.3326009794244932
I17228,-87.63981497793178,41.84177785219415,231,2021-08,OK,13993,0.06110587084490559,0.06640061498747248
I17229,-87.57652673597063,41.69475463379463,98,2021-11,OK,24815,0.10836433824171601,0.04933186546199985
I17230,-87.70960730557815,41.7909958517652,232,2022-09,OK,38317,0.16732606683086168,0.08212645205375446
I17231,-87.53988995997169,41.6760193432637,225,2019-07,OK,15066,0.06579154221034429,0.027636474071824464
I17232,-87.78873766491432,41.99426589189101,356,2019-05,OK,74472,0.3252109207147723,0.2941927340368993
I17233,-87.59716196385303,41.72055240294812,241,2019-06,OK,99948,0.43646177225803073,0.24258788246906082
I17234,-87.71040235066386,41.95194771518681,255,2022-08,OK,26246,0.11461335569180248,0.07291113051400805
I17235,-87.71751083033308,41.9431022596577,59,2022-09,OK,114571,0.500318782860836,0.47870795687495254
I17236,-87.78777964470689,41.9197721229046,41,2019-05,OK,30868,0.13479711436007616,0.12913313339913446
I17237,-87.7827239241377,41.77403129546867,278,2019-10,OK,25856,0.11291026917500742,0.024808290942221548
I17238,-87.63415037832614,41.84034464133473,98,2018-08,OK,42758,0.18671941867980227,0.18897578012299748
I17239,-87.69602406348547,41.99917308733909,87,2019-07,OK,97036,0.42374539293262764,0.33076455849973424
I17240,-87.64579859250101,41.7717670004298,20,2022-08,OK,14597,0.06374347150168562,0.06347752638372181
I17241,-87.7570423536753,41.90545523584635,252,2019-07,OK,40143,0.1753000052402662,0.10704388429124592
I17242,-87.59200248258921,41.75870604255708,243,2015-11,OK,27229,0.11890600709182693,0.07987719231645281
I17243,-87.6871054315298,41.81384098306883,100,2022-11,OK,33347,0.14562263096298625,0.13154847771619468
I17244,-87.70459217182693,41.98671969739287,233,2022-08,OK,99130,0.4328896574612657,0.4152778832283046
I17245,-87.61265289215646,41.80905351509585,295,2022-07,OK,45186,0.1973222239689776,0.116610356085339
I17246,-87.55797629693565,41.7221556916686,289,2019-06,OK,150219,0.6559896242729131,0.6235526915192469
I17247,-87.72173534132611,41.76683170539327,45,2022-08,OK,56259,0.24567678038044333,0.18038208943891884
I17248,-87.77056769096653,41.86905337924785,208,2019-08,OK,118364,0.5168823909587941,0.5267538531622504
I17249,-87.64046360022847,41.94369413976494,150,2021-11,OK,20981,0.09162168771506926,0.09956058765469593
I17250,-87.61161898066037,41.77847512559693,357,2022-06,OK,79326,0.34640779751611384,0.23631463062789462
I17251,-87.63407809050786,41.93682868372672,325,2021-11,OK,42327,0.1848372897343185,0.09248063928327387
I17252,-87.64676812033957,41.86234504325636,304,2018-06,OK,23239,0.10148212195846215,0.1096205679143573
I17253,-87.70582651640085,41.98308673953151,67,2022-08,OK,98700,0.4310118954042865,0.40350485916027634
I17254,-87.87260392991602,41.98303071491259,204,2022-10,OK,55488,0.24230990934339464,0.13283919216460405
I17255,-87.70927675938313,41.89368998385553,10,2019-08,OK,113074,0.49378155076944574,0.4653974641257308
I17256,-87.70011620740387,41.95401487552507,278,2022-08,OK,47819,0.20882024140159652,0.2269142434135601
I17257,-87.71817623494134,41.92365052406695,136,2022-09,OK,105937,0.4626150675120963,0.380143876698808
I17258,-87.67675736908294,41.70557956892825,63,2019-09,OK,111534,0.4870565424723576,0.4215985878065447
I17259,-87.67862565386937,41.8867482505371,28,2019-08,OK,18604,0.08124159373962864,0.08828107205223597
I17260,-87.76769751868356,41.87098708818029,106,2023-09,OK,42264,0.18456217575852854,0.18101795611570876
I17262,-87.69869252208066,41.92475057609826,281,2022-09,OK,35987,0.1571512166151374,0.17076816490775187
I17263,-87.73643358585956,41.87012833071096,63,2022-08,OK,83732,0.3656483082673933,0.33605079340976385
I17264,-87.62232565808573,41.90139190493581,213,2021-11,OK,92990,0.40607696204300514,0.39667641029534584
I17265,-87.69693086219091,41.86313323048005,30,2014-09,OK,135939,0.5936304564271865,0.4479063852403007
I17266,-87.56577413303823,41.71207120478672,207,2019-07,OK,119538,0.5220091180631976,0.5020167413256397
I17267,-87.82089878073965,42.00431829118786,233,2019-07,OK,44700,0.1951999161557407,0.19996108875559943
I17268,-87.79194657683131,41.93607155390134,108,2019-05,OK,38601,0.16856626316616885,0.04779439678080632
I17269,-87.79259775654701,41.98228466720096,210,2022-10,OK,37538,0.16392426068577617,0.17279914205451372
I17270,-87.82694514801446,41.95147031715057,305,2022-10,OK,73038,0.318948802599172,0.1974366031432693
I17271,-87.5421591295091,41.69731106372904,185,2007-07,OK,71223,0.3110228999633181,0.05884139397160428
I17272,-87.58517066481637,41.76241491238058,316,2022-09,OK,8256,0.036053031493999896,0.017472097790600563
I17273,-87.67292381643598,41.78804440482431,112,2022-08,OK,103582,0.45233104508375693,0.25344981398527067
I17274,-87.77931492405435,41.97351441066311,135,2022-10,OK,81718,0.3568533948191235,0.30281489636322223
I17275,-87.66073617327699,41.8847179019917,15,2021-08,OK,12993,0.05673898234030289,0.061655341280085034
I17277,-87.6306405221057,41.79562251564365,237,2022-11,OK,2324,0.010148648884696677,0.011028016095968415
I17278,-87.6643538064621,41.95617992202533,102,2021-11,OK,17473,0.07630264284092299,0.07677852858552882
I17279,-87.78617131676164,41.98238209379038,273,2022-06,OK,42487,0.18553599189505493,0.14995064915344317
I17280,-87.62483191229296,41.6862031311628,134,2019-07,OK,124415,0.5433064333001449,0.469772606483942
I17281,-87.67723146253925,41.99794459404676,0,2022-11,OK,55335,0.24164177540219042,0.1994011464581277
I17283,-87.7057153981934,41.95864253346662,81,2021-10,OK,70120,0.3062062219427414,0.19694309467770102
I17284,-87.64709317366916,41.76879345009667,195,2022-08,OK,99585,0.4348765917308599,0.41236903044567613
I17285,-87.71800531866016,41.89176004090866,341,2019-07,OK,85866,0.3749672483362155,0.2836107736694253
I17286,-87.67124956403336,41.97615306943218,46,2022-11,OK,114152,0.49848905657740744,0.48221945941841926
I17287,-87.61954365747229,41.69529755313653,300,2022-07,OK,87312,0.38128176911387096,0.29471471414471184
I17288,-87.52631833186122,41.70469152337497,273,2022-10,OK,5640,0.02462925116595923,0.026763343709665172
I17289,-87.67576372781171,41.69670264160731,238,2022-07,OK,102324,0.44683749934496675,0.2665847316073191
I17290,-87.62535233672217,41.73323023113953,77,2018-10,OK,17957,0.0784162168771507,0.0852108799635563
I17291,-87.67608360924282,41.83740184948277,29,2019-07,OK,5553,0.024249331866058797,0.026350504897122467
I17292,-87.88868177110014,41.99379319674863,221,2021-12,OK,5080,0.02218379360338172,0.0013381671854832587
I17293,-87.6541247644624,41.87508613527195,41,2019-08,OK,96368,0.420828311411553,0.45729253663351305
I17294,-87.63661630331526,41.84909815682575,282,2019-08,OK,461,0.002013135600621845,0.0021875711791056107
I17295,-87.62533855421236,41.88211037045365,99,2021-08,OK,1789,0.007812363534734231,0.008489294662516134
I17296,-87.58336270615192,41.75415395541592,345,2022-09,OK,54987,0.2401220982025887,0.11291378786728419
I17297,-87.61753156337144,41.71196151205788,336,2018-07,OK,53773,0.234820695558001,0.12240908055576645
I17298,-87.67356188654834,41.78479942224201,205,2022-08,OK,74494,0.3253069922618736,0.21547338850504896
I17299,-87.69685942584825,41.77194262373456,281,2022-08,OK,110141,0.48097346678544606,0.5013096955432389
I17300,-87.76199342086248,41.78490068827098,184,2023-10,OK,28904,0.12622054533703644,0.12980221699187608
I17301,-87.7161732270727,41.76152601141866,352,2022-08,OK,63107,0.2755812328599626,0.24800698504289728
I17302,-87.67940845255978,41.89035198725139,186,2019-08,OK,33354,0.14565319918251848,0.15827385923620074
